"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITPRIP",7991.34415694631,1.46899590432082,0.239560963526057,6.13203371158188,8.67627118820106e-10,1.9322507302833e-08
"SEPTIN4-AS1",4.61957565966927,1.46827983223782,0.758289221555494,1.93630581907244,0.0528302565263324,0.0978861269330832
"RSPH4A",14.1847391195408,1.46824166331938,0.35892466694025,4.09066803860488,4.30132429327606e-05,0.000213560370405448
"HTR3B",1.98835345474955,1.46807432592046,0.808960386899635,1.81476664332959,0.0695597785782147,0.123821805075839
"PDSS1",212.287464844466,1.46787662979709,0.361662752204532,4.05868898815147,4.93489864983774e-05,0.000240775371154537
"CES1P1",10.9608355997055,1.46785632323268,0.53569753893166,2.74008412687507,0.00614234601158128,0.0156702626893261
"SMIM22",0.533636940098941,1.46767528213309,1.86938440913639,0.785111545255221,0.432388171179014,0.54035197726841
"CDX2",0.237576864052323,1.46703339850956,2.33430058991965,0.628468075124832,0.529697353944236,NA
"DGAT2",7166.43050604003,1.46695951779586,0.303095086950866,4.83993169454991,1.29883762263159e-06,1.02586338509122e-05
"HSPA2",23.4152499301439,1.46658468286741,0.267385143259131,5.48491462536532,4.136691493105e-08,5.18810058093585e-07
"H4C13",0.760462345292143,1.46643116011034,1.37138119484982,1.06930966066728,0.284930158930945,0.390085607394337
"BUB1",177.953436720083,1.46593304972375,0.315422705963883,4.64751909740956,3.35950999905228e-06,2.3338478406687e-05
"ACTA2",224.733077945788,1.46585965975629,0.325649280980208,4.50134468390053,6.75248989804176e-06,4.28458384044389e-05
"FRAS1",1.54452850668534,1.46545030917802,0.845786929743941,1.73264714509324,0.0831584042526997,0.143416606940377
"KCNJ3",0.231581769534846,1.46530641001141,2.05631014372008,0.712590177355505,0.476099391753513,NA
"PRKAR2B",4095.35048823711,1.46499738258518,0.267483975489064,5.47695382464162,4.32710073743936e-08,5.378076244311e-07
"SHE",11.0104456364928,1.46490487980043,0.485469096520777,3.01750387470388,0.00254865782846549,0.00732468214345207
"SYT5",6.8336954719034,1.46459331883064,0.78886841141214,1.8565749339727,0.0633716528708044,0.114249308774481
"SELENBP1",144.700853784756,1.46432829947964,0.347857403936754,4.20956484728403,2.55863000029968e-05,0.000136516773971605
"ATP2B2",1.291009479921,1.46430289343897,0.963728616915583,1.51941414599213,0.128658283470604,0.205528913904778
"CD58",1455.81796784971,1.46425591273532,0.225931181209614,6.48098197378439,9.11275602654139e-11,2.81327134768098e-09
"DDIAS",209.473056287172,1.46367085106053,0.346436651068244,4.22493072412308,2.39014292297464e-05,0.000128685615618176
"KIF18B",55.6570534539792,1.46312582008956,0.338510157184342,4.32225086614694,1.54445435099583e-05,8.80508097590521e-05
"RSPH9",66.1485985220999,1.46269033698973,0.275340038049582,5.31230527659888,1.08247067452324e-07,1.18346850590327e-06
"GPX1",13194.3466702607,1.46243649687624,0.202832627059463,7.21006535328021,5.59250296642308e-13,3.7669222778033e-11
"CSF3R",159237.011986963,1.4616331225597,0.331892734957668,4.40393226066284,1.06306149523328e-05,6.35790644028993e-05
"ESAM",822.292506500812,1.4610966253104,0.288061130829064,5.07217555213102,3.93293310698055e-07,3.64425316848838e-06
"GSR",3855.84938562779,1.46067962369519,0.19525444796968,7.48090319520923,7.38135378447294e-14,6.86929465237134e-12
"MCTP1",1484.66362092916,1.45875655849442,0.193738347739435,7.52951893889559,5.09275992907601e-14,5.08326048050364e-12
"LRPAP1",5779.3110761743,1.45859178753086,0.251730078806717,5.79426898225697,6.86194061203019e-09,1.11269717129756e-07
"RORB",1.26539121350186,1.45851034498328,0.998873733947282,1.46015486784264,0.144247515937507,0.22623884197317
"C6orf47",6.75096863682972,1.45830102795639,0.516695545410485,2.82236036464734,0.00476715766941647,0.0126233024527339
"CCNA2",173.399316560157,1.4578113211881,0.309906235425374,4.70403997901857,2.55063268152219e-06,1.84788973211145e-05
"CCL19",1.10487174765218,1.45713780453595,1.33020228836227,1.09542572380474,0.273330169565142,0.377938012238221
"ZNF350-AS1",4.35000995995304,1.45638724340552,0.525310699981355,2.77243018932836,0.00556394523115424,0.0144297039489708
"FOXD4L4",0.47814125625521,1.45584975476659,1.57399935678978,0.924936689768314,0.354998840353835,0.463506614813945
"GZF1",635.163326653169,1.45577710104699,0.233152056320649,6.24389561053193,4.26804897039307e-10,1.05005996635571e-08
"ARHGAP24",681.323326310693,1.45542205226316,0.272188436416043,5.34711199133579,8.93687238024603e-08,9.97450229044377e-07
"LOC105376772",0.412565291522021,1.45541824082056,1.31730244293038,1.10484744686492,0.269225697368374,0.37373811588271
"LINC01119",5.62891316758754,1.45496889420125,0.510074877351021,2.85246139107528,0.00433820820273497,0.011623260475311
"MFN2",7086.10170344133,1.45487095229365,0.213351251945108,6.81913482592532,9.15904136025293e-12,3.91219008345704e-10
"MIR10397",0.222934267151764,1.45423044927764,2.06807072292121,0.703182165464583,0.481942232143114,NA
"LOC101927851",198.347021986735,1.45416529525466,0.361249484237902,4.02537680661992,5.68841546531035e-05,0.000270705621353109
"MBOAT2",1517.01402130412,1.45377260499729,0.256231710706201,5.67366389191466,1.39775247579201e-08,2.05544303005017e-07
"HAUS4",3002.48210274264,1.45341074903312,0.268426934577786,5.41454884666927,6.14434287784059e-08,7.27502281491833e-07
"EMBP1",548.438403520859,1.45265713601836,0.227046692174692,6.39805461204726,1.57369007035559e-10,4.55188671401352e-09
"C5-OT1",0.460161654013276,1.45225824162473,1.72503127644769,0.841873571484065,0.39985872499113,0.508512399534415
"LINC01865",0.978922863042416,1.45209165423864,0.879609010850583,1.65083762936269,0.0987717342154492,0.165628367681617
"TMEM130",1.1520447936863,1.45124596997158,0.884439491865568,1.6408651844689,0.100825403484122,0.168371870425877
"CRABP2",33.2719120055612,1.45075641918985,0.279639638739014,5.1879498404868,2.12621851207463e-07,2.12666009432013e-06
"NEK2",36.0545856565496,1.45073973896375,0.38685600139829,3.75007685991701,0.00017678037726217,0.000725809289765228
"LINC01348",1.27963305376817,1.45071680088253,0.919824975028919,1.57716613515188,0.114757302942766,0.186934270580876
"KRT71",0.200770206506889,1.45028080271451,2.76623831447038,0.524279052577646,0.600084464270203,NA
"DHCR24",440.818482502503,1.44869370831277,0.294851038075548,4.91330713219868,8.95528238562794e-07,7.45847643219787e-06
"DNAJC27-AS1",22.3964302008323,1.44859337604475,0.368656804010139,3.92938190828808,8.51644882331678e-05,0.000385390815438982
"NRON",0.811704443870366,1.44806234255245,1.29197883626118,1.12080964634293,0.262368897198235,0.366119118842941
"SPATA1",16.037889584516,1.44794445871778,0.351137601801992,4.12358132904912,3.73026663649701e-05,0.000189570718646634
"RAD23B",5145.95799224383,1.44769082915186,0.167832829185519,8.62579053321928,6.36514282064503e-18,2.55454398535221e-15
"SHCBP1",125.018431266791,1.44737416589615,0.320074870920962,4.52198625194028,6.12620395235545e-06,3.93383976460585e-05
"AGTPBP1",6235.32679165079,1.44711510359659,0.217115752167947,6.66517785626717,2.64345032255484e-11,9.77417025214904e-10
"LRRC75B",52.1379526283987,1.44708905933587,0.348463627890204,4.15276930937488,3.28475832409871e-05,0.000169781551798866
"SHISA7",1.33871375928198,1.44702076609265,0.806178670084547,1.79491323671575,0.0726675246462257,0.128392845527368
"RSPH1",7.15100040930727,1.44678482428334,0.35947618361258,4.02470285998861,5.70473001317692e-05,0.000271347948083556
"LINC01030",0.602644695849499,1.44667091142108,1.55729878119923,0.92896169244224,0.352908939291858,0.461380237972064
"LOC729737",11627.5957807002,1.44622391695902,0.367409596362642,3.93627148358846,8.2757348833046e-05,0.000375999426396179
"S100Z",217.468856778167,1.44565809187443,0.239766841648027,6.0294329355042,1.645359757936e-09,3.30168858092491e-08
"LPP-AS2",76.6769365967598,1.44564857950352,0.262441794398521,5.5084541043348,3.61998591963854e-08,4.63050522947655e-07
"F8",228.742134013299,1.44549984599626,0.253755639194445,5.6964245231556,1.22346016278855e-08,1.83781056068209e-07
"IRF2BPL",4645.36800704637,1.44548295568725,0.313418177189156,4.61199464769673,3.98823266687318e-06,2.70430531836132e-05
"SNORD102",33.8402738803172,1.4449777029638,0.341427051880054,4.23217110362841,2.31446222166061e-05,0.000124960202460959
"AK4",51.8153886334867,1.44336319123228,0.201066295773274,7.17854370212225,7.04578697856255e-13,4.60101831711963e-11
"HBQ1",56.0218658646108,1.44177235157043,0.304398197702546,4.73646809492384,2.1747495952675e-06,1.61070266063949e-05
"CES1",69.3675039493647,1.44114684801258,0.394050661798388,3.65726285405893,0.000254922926662556,0.000999701456424244
"LOC107984282",3.3435064116105,1.44021795607073,0.613783695371938,2.34645847866322,0.01895277778448,0.0411294706815617
"KAZN",352.52684249752,1.43978948779947,0.393542402994427,3.65853711530002,0.000253659010196069,0.000995618864924081
"MEIS1-AS2",2.17385004782067,1.43955854942973,0.90216532211465,1.59567045434139,0.110562388445907,0.18142025988262
"C12orf77",0.530338872716958,1.43938416909492,1.37407948091828,1.04752613592119,0.294856984433151,0.400827390312626
"TUBA4A",11164.0423719493,1.43767891061319,0.184255545726212,7.80263576299332,6.06273489146948e-15,8.22482570065268e-13
"DIP2A-IT1",12.8660016147754,1.43737157587878,0.336909002966239,4.26634955796303,1.98697373864958e-05,0.000109450209731688
"SEPTIN14",0.400486666075735,1.43722141740613,1.41766222218877,1.01379679511185,0.310679724890973,0.417330327055275
"SLC30A8",0.840174296626889,1.43716623149486,1.3711494504879,1.0481470353093,0.294570868540804,0.400551507840054
"C8orf89",1.05575778713302,1.43687437217933,0.933427889586523,1.53935230370695,0.12371831143516,0.199090264095474
"ADAMTS14",6.68246761432782,1.43678976000543,0.550672266415017,2.60915584029537,0.00907658961041302,0.021930443027091
"OR1F12",0.204496973758009,1.4364029022796,3.2162768442333,0.44660424828013,0.655160827701128,NA
"LOC101926913",0.205321898064179,1.43596117369368,2.39672667594357,0.599134306012742,0.549083326360587,NA
"LINC02749",0.43127854772765,1.43562512744634,1.39780334844039,1.02705801144928,0.304393148570014,0.410776155100018
"IPO11-LRRC70",0.216270094601665,1.43561215523386,2.08747280835808,0.687727356009515,0.491624489702277,NA
"UBTD1",740.882122485983,1.43516338568487,0.261625099565761,5.48557224848425,4.12133069240962e-08,5.17220289632436e-07
"CAPG",4420.07996401061,1.43478451719371,0.24282506187925,5.90871677778954,3.4478288712583e-09,6.20158500242015e-08
"TUBA4B",152.513258682348,1.43471890879079,0.239734537771182,5.98461499177137,2.16902306774193e-09,4.20362780452521e-08
"RHOG",18107.6072460035,1.43460227604695,0.274997145769775,5.216789694421,1.82050756591977e-07,1.86575032950895e-06
"MAP1LC3B",7699.37168046092,1.43393528405181,0.240500798838837,5.96228906920476,2.48728621008535e-09,4.6700859211583e-08
"LINC01483",0.310832850234836,1.43376100289893,1.49688357397885,0.957830674223959,0.338148148839226,NA
"GS1-24F4.2",0.195483477352663,1.43318415521916,2.41034044225206,0.594598227742504,0.552112065013849,NA
"MIR1303",0.302847544614175,1.43272246494479,1.39242785595288,1.0289383818484,0.303508630832792,NA
"GTDC1",1179.6657938965,1.43248435962858,0.194435236620672,7.36741130118941,1.73973109798216e-13,1.40226694023131e-11
"TMCO3",2705.85390978072,1.43143980590667,0.222391025648381,6.43658979373519,1.22187563721412e-10,3.63805444749501e-09
"LOC102723701",30.9487725547593,1.43122370823149,0.310711081361498,4.60628472586186,4.09927013715382e-06,2.77059793687944e-05
"ADIPOR1",11327.061083196,1.4304910913297,0.21125787174016,6.7713031450452,1.27627532406843e-11,5.17603533533775e-10
"MYLK",1004.77832128424,1.43038303326536,0.278426701270261,5.13737736624954,2.78599154594774e-07,2.68884474654996e-06
"IFT74-AS1",0.303601216597255,1.42991810764861,1.8387117401377,0.777673887882789,0.43676128976996,NA
"UBE2L5",12.1067223616351,1.42983949076218,0.317138555506589,4.50856405169088,6.52678653974464e-06,4.15780475865214e-05
"MAP1A",673.817040598591,1.42943527061212,0.292922689639616,4.87990627278059,1.0613626884111e-06,8.61250666788179e-06
"PLBD1-AS1",147.234883717096,1.42771485391548,0.272532015367868,5.23870508200049,1.61707211290107e-07,1.68203440512561e-06
"TPTEP2-CSNK1E",8.17089386534785,1.42665436346625,0.404855404191718,3.52386147917309,0.000425306529780213,0.00155172442986478
"CBLIF",0.411522658096918,1.42653251349695,1.82725399649596,0.780697437921903,0.434980467869211,0.54285201691063
"TRIM22",16026.7758040238,1.42644813671223,0.309246472811292,4.61265774107204,3.97552629418734e-06,2.69663868067693e-05
"H3P6",5655.30320070767,1.42644034484291,0.284180347309899,5.01948976537556,5.18089055429197e-07,4.60566108158194e-06
"LINC02362",45.0318828663689,1.42564943444676,0.272832175542681,5.22537135369409,1.73805928165122e-07,1.79431800652353e-06
"MARCHF2",3880.35928694401,1.42518279726053,0.192406660507795,7.40713857565651,1.29053592561351e-13,1.10003911818666e-11
"FPR1",58313.6892829139,1.42419142277635,0.289441588189025,4.92047957478127,8.63324098396662e-07,7.23404759961431e-06
"ELOVL3",16.2976983195566,1.42418105300109,0.352713815585086,4.03778074481896,5.39592496075217e-05,0.000259155069668237
"TMEM91",1746.51488273128,1.42400916838646,0.27712825676959,5.13844811419001,2.77016657293601e-07,2.67491172235786e-06
"CTXN1",0.971697284986442,1.42363475854776,1.20186564864418,1.18452071590012,0.236207000848001,0.337183524589544
"ZNF394",1866.29128550388,1.42359663961958,0.214158743839621,6.64738975442296,2.98336284386208e-11,1.09054083157797e-09
"CREB5",8163.47170552036,1.42359241669456,0.28253628021962,5.03861810450671,4.68905037792917e-07,4.24467324431307e-06
"LOC101927762",1.67521977302041,1.42339985556509,0.775299200568991,1.83593618376036,0.0663670954343548,0.118963034004598
"PPP4R2",3396.2244146373,1.42275932474128,0.212736870917363,6.68788310463562,2.26421877013241e-11,8.56933406440683e-10
"FNDC4",1.3385008763087,1.42251041744472,0.901700312789761,1.57758669623129,0.114660590680372,0.186839927158407
"DNAJB5-DT",0.929154336518935,1.42106844050721,1.02003147462966,1.39316136398944,0.16357100024181,0.250738581097974
"SLC27A2",36.0639240867669,1.42105656575817,0.365065784446806,3.89260409027798,9.91739257076812e-05,0.000438604576919904
"ALPK3",73.7219985031933,1.42078637180808,0.363956633244743,3.90372435073239,9.47236607570653e-05,0.000421032902820514
"CALR3",1.39330606405821,1.42072021136458,0.812718435689903,1.74810875325912,0.0804451975713765,0.139637437918093
"EFEMP2",319.766071577984,1.42057091452375,0.289952642319769,4.89932046543347,9.61686793859029e-07,7.92383849311392e-06
"GUCY2GP",0.558395931058357,1.42051595712646,1.32583049790608,1.07141596106736,0.283982439287761,0.388981634701324
"LOC105376271",0.680117393333644,1.42005293403153,0.954265308079758,1.48811124328627,0.136721558863771,0.216186826721799
"TPM1",903.980726262456,1.41996839782335,0.226584725233844,6.26683196035343,3.68467400440363e-10,9.3151653570645e-09
"GNG10",6.93642489786231,1.41986742329793,0.486859384086885,2.91638092990837,0.00354117858740804,0.00973558788466227
"USP32P2",178.040310358245,1.41907357610256,0.315114605045445,4.5033570433776,6.68883675459935e-06,4.2483927214178e-05
"LINC00605",0.426642363900011,1.41836262695603,1.83085223458138,0.774700765122281,0.438516498796008,0.546238721810947
"LOC101928323",15.3399109853302,1.41819155315909,0.39313366362906,3.6074029887637,0.000309277115196369,0.00117900192610829
"SDK1",64.7429894345627,1.4181838772524,0.498340233261031,2.84581453111284,0.00442979874584254,0.0118391194980494
"AVP",1.06100126193314,1.41751120685452,0.935798703957509,1.51476081432881,0.129832987305252,0.207044922802017
"LOC100129617",20.4352496067708,1.41705372741937,0.358750501472823,3.94997002541256,7.816098086199e-05,0.000358072089256926
"CIT",80.560852723287,1.41690823269283,0.301666175694357,4.69694101246677,2.64086676907585e-06,1.90323401329581e-05
"TCP10",0.168366313961792,1.4165213210147,3.37970452380551,0.419125787783278,0.675124205054298,NA
"LOC107984507",0.653284600327819,1.41602666716518,1.21831768300829,1.16228032057181,0.245121617684639,0.347233093836083
"FAM71F2",127.571804993723,1.41594426539592,0.332319131585434,4.26079671862618,2.03699447358085e-05,0.00011193486350778
"LYVE1",48.9757730484017,1.41589595115814,0.357428824053614,3.96133679175734,7.45313182563623e-05,0.000343485960500135
"XCR1",64.5172876289517,1.41571107787089,0.649519861840736,2.17962707692845,0.0292851160196331,0.0596603717218922
"LOC105373064",31.8686359789684,1.41564768871125,0.305661336963338,4.63142542912138,3.63156797036025e-06,2.48874156460405e-05
"TP53I11",4156.66464269641,1.41521629181963,0.264571019704681,5.34909792236247,8.83937081343841e-08,9.87712525232469e-07
"CHPT1",1426.04136411393,1.41514270444103,0.275365165993994,5.13914931590112,2.75985033640534e-07,2.66628670413804e-06
"ZNF354A",939.230628130484,1.41420995215814,0.292466074427048,4.83546666029089,1.32833637697817e-06,1.04615993320145e-05
